# cellid, swcid, cloneid, SWC file path, position&rotation file, Synapse information file
$ RN 1000
1 0 0 ../input/swc/rn0514/orn0000.swc none none
1 1 0 ../input/swc/rn0514/orn0001.swc none none
1 2 0 ../input/swc/rn0514/orn0002.swc none none
1 3 0 ../input/swc/rn0514/orn0003.swc none none
1 4 0 ../input/swc/rn0514/orn0004.swc none none
1 5 0 ../input/swc/rn0514/orn0005.swc none none
1 6 0 ../input/swc/rn0514/orn0006.swc none none
1 7 0 ../input/swc/rn0514/orn0007.swc none none
1 8 0 ../input/swc/rn0514/orn0008.swc none none
1 9 0 ../input/swc/rn0514/orn0009.swc none none
1 10 0 ../input/swc/rn0514/orn0010.swc none none
1 11 0 ../input/swc/rn0514/orn0011.swc none none
1 12 0 ../input/swc/rn0514/orn0012.swc none none
1 13 0 ../input/swc/rn0514/orn0013.swc none none
1 14 0 ../input/swc/rn0514/orn0014.swc none none
1 15 0 ../input/swc/rn0514/orn0015.swc none none
1 16 0 ../input/swc/rn0514/orn0016.swc none none
1 17 0 ../input/swc/rn0514/orn0017.swc none none
1 18 0 ../input/swc/rn0514/orn0018.swc none none
1 19 0 ../input/swc/rn0514/orn0019.swc none none
1 20 0 ../input/swc/rn0514/orn0020.swc none none
1 21 0 ../input/swc/rn0514/orn0021.swc none none
1 22 0 ../input/swc/rn0514/orn0022.swc none none
1 23 0 ../input/swc/rn0514/orn0023.swc none none
1 24 0 ../input/swc/rn0514/orn0024.swc none none
1 25 0 ../input/swc/rn0514/orn0025.swc none none
1 26 0 ../input/swc/rn0514/orn0026.swc none none
1 27 0 ../input/swc/rn0514/orn0027.swc none none
1 28 0 ../input/swc/rn0514/orn0028.swc none none
1 29 0 ../input/swc/rn0514/orn0029.swc none none
1 30 0 ../input/swc/rn0514/orn0030.swc none none
1 31 0 ../input/swc/rn0514/orn0031.swc none none
1 32 0 ../input/swc/rn0514/orn0032.swc none none
1 33 0 ../input/swc/rn0514/orn0033.swc none none
1 34 0 ../input/swc/rn0514/orn0034.swc none none
1 35 0 ../input/swc/rn0514/orn0035.swc none none
1 36 0 ../input/swc/rn0514/orn0036.swc none none
1 37 0 ../input/swc/rn0514/orn0037.swc none none
1 38 0 ../input/swc/rn0514/orn0038.swc none none
1 39 0 ../input/swc/rn0514/orn0039.swc none none
1 40 0 ../input/swc/rn0514/orn0040.swc none none
1 41 0 ../input/swc/rn0514/orn0041.swc none none
1 42 0 ../input/swc/rn0514/orn0042.swc none none
1 43 0 ../input/swc/rn0514/orn0043.swc none none
1 44 0 ../input/swc/rn0514/orn0044.swc none none
1 45 0 ../input/swc/rn0514/orn0045.swc none none
1 46 0 ../input/swc/rn0514/orn0046.swc none none
1 47 0 ../input/swc/rn0514/orn0047.swc none none
1 48 0 ../input/swc/rn0514/orn0048.swc none none
1 49 0 ../input/swc/rn0514/orn0049.swc none none
1 50 0 ../input/swc/rn0514/orn0050.swc none none
1 51 0 ../input/swc/rn0514/orn0051.swc none none
1 52 0 ../input/swc/rn0514/orn0052.swc none none
1 53 0 ../input/swc/rn0514/orn0053.swc none none
1 54 0 ../input/swc/rn0514/orn0054.swc none none
1 55 0 ../input/swc/rn0514/orn0055.swc none none
1 56 0 ../input/swc/rn0514/orn0056.swc none none
1 57 0 ../input/swc/rn0514/orn0057.swc none none
1 58 0 ../input/swc/rn0514/orn0058.swc none none
1 59 0 ../input/swc/rn0514/orn0059.swc none none
1 60 0 ../input/swc/rn0514/orn0060.swc none none
1 61 0 ../input/swc/rn0514/orn0061.swc none none
1 62 0 ../input/swc/rn0514/orn0062.swc none none
1 63 0 ../input/swc/rn0514/orn0063.swc none none
1 64 0 ../input/swc/rn0514/orn0064.swc none none
1 65 0 ../input/swc/rn0514/orn0065.swc none none
1 66 0 ../input/swc/rn0514/orn0066.swc none none
1 67 0 ../input/swc/rn0514/orn0067.swc none none
1 68 0 ../input/swc/rn0514/orn0068.swc none none
1 69 0 ../input/swc/rn0514/orn0069.swc none none
1 70 0 ../input/swc/rn0514/orn0070.swc none none
1 71 0 ../input/swc/rn0514/orn0071.swc none none
1 72 0 ../input/swc/rn0514/orn0072.swc none none
1 73 0 ../input/swc/rn0514/orn0073.swc none none
1 74 0 ../input/swc/rn0514/orn0074.swc none none
1 75 0 ../input/swc/rn0514/orn0075.swc none none
1 76 0 ../input/swc/rn0514/orn0076.swc none none
1 77 0 ../input/swc/rn0514/orn0077.swc none none
1 78 0 ../input/swc/rn0514/orn0078.swc none none
1 79 0 ../input/swc/rn0514/orn0079.swc none none
1 80 0 ../input/swc/rn0514/orn0080.swc none none
1 81 0 ../input/swc/rn0514/orn0081.swc none none
1 82 0 ../input/swc/rn0514/orn0082.swc none none
1 83 0 ../input/swc/rn0514/orn0083.swc none none
1 84 0 ../input/swc/rn0514/orn0084.swc none none
1 85 0 ../input/swc/rn0514/orn0085.swc none none
1 86 0 ../input/swc/rn0514/orn0086.swc none none
1 87 0 ../input/swc/rn0514/orn0087.swc none none
1 88 0 ../input/swc/rn0514/orn0088.swc none none
1 89 0 ../input/swc/rn0514/orn0089.swc none none
1 90 0 ../input/swc/rn0514/orn0090.swc none none
1 91 0 ../input/swc/rn0514/orn0091.swc none none
1 92 0 ../input/swc/rn0514/orn0092.swc none none
1 93 0 ../input/swc/rn0514/orn0093.swc none none
1 94 0 ../input/swc/rn0514/orn0094.swc none none
1 95 0 ../input/swc/rn0514/orn0095.swc none none
1 96 0 ../input/swc/rn0514/orn0096.swc none none
1 97 0 ../input/swc/rn0514/orn0097.swc none none
1 98 0 ../input/swc/rn0514/orn0098.swc none none
1 99 0 ../input/swc/rn0514/orn0099.swc none none
1 0 1 ../input/swc/rn0514/orn0000.swc none none
1 1 1 ../input/swc/rn0514/orn0001.swc none none
1 2 1 ../input/swc/rn0514/orn0002.swc none none
1 3 1 ../input/swc/rn0514/orn0003.swc none none
1 4 1 ../input/swc/rn0514/orn0004.swc none none
1 5 1 ../input/swc/rn0514/orn0005.swc none none
1 6 1 ../input/swc/rn0514/orn0006.swc none none
1 7 1 ../input/swc/rn0514/orn0007.swc none none
1 8 1 ../input/swc/rn0514/orn0008.swc none none
1 9 1 ../input/swc/rn0514/orn0009.swc none none
1 10 1 ../input/swc/rn0514/orn0010.swc none none
1 11 1 ../input/swc/rn0514/orn0011.swc none none
1 12 1 ../input/swc/rn0514/orn0012.swc none none
1 13 1 ../input/swc/rn0514/orn0013.swc none none
1 14 1 ../input/swc/rn0514/orn0014.swc none none
1 15 1 ../input/swc/rn0514/orn0015.swc none none
1 16 1 ../input/swc/rn0514/orn0016.swc none none
1 17 1 ../input/swc/rn0514/orn0017.swc none none
1 18 1 ../input/swc/rn0514/orn0018.swc none none
1 19 1 ../input/swc/rn0514/orn0019.swc none none
1 20 1 ../input/swc/rn0514/orn0020.swc none none
1 21 1 ../input/swc/rn0514/orn0021.swc none none
1 22 1 ../input/swc/rn0514/orn0022.swc none none
1 23 1 ../input/swc/rn0514/orn0023.swc none none
1 24 1 ../input/swc/rn0514/orn0024.swc none none
1 25 1 ../input/swc/rn0514/orn0025.swc none none
1 26 1 ../input/swc/rn0514/orn0026.swc none none
1 27 1 ../input/swc/rn0514/orn0027.swc none none
1 28 1 ../input/swc/rn0514/orn0028.swc none none
1 29 1 ../input/swc/rn0514/orn0029.swc none none
1 30 1 ../input/swc/rn0514/orn0030.swc none none
1 31 1 ../input/swc/rn0514/orn0031.swc none none
1 32 1 ../input/swc/rn0514/orn0032.swc none none
1 33 1 ../input/swc/rn0514/orn0033.swc none none
1 34 1 ../input/swc/rn0514/orn0034.swc none none
1 35 1 ../input/swc/rn0514/orn0035.swc none none
1 36 1 ../input/swc/rn0514/orn0036.swc none none
1 37 1 ../input/swc/rn0514/orn0037.swc none none
1 38 1 ../input/swc/rn0514/orn0038.swc none none
1 39 1 ../input/swc/rn0514/orn0039.swc none none
1 40 1 ../input/swc/rn0514/orn0040.swc none none
1 41 1 ../input/swc/rn0514/orn0041.swc none none
1 42 1 ../input/swc/rn0514/orn0042.swc none none
1 43 1 ../input/swc/rn0514/orn0043.swc none none
1 44 1 ../input/swc/rn0514/orn0044.swc none none
1 45 1 ../input/swc/rn0514/orn0045.swc none none
1 46 1 ../input/swc/rn0514/orn0046.swc none none
1 47 1 ../input/swc/rn0514/orn0047.swc none none
1 48 1 ../input/swc/rn0514/orn0048.swc none none
1 49 1 ../input/swc/rn0514/orn0049.swc none none
1 50 1 ../input/swc/rn0514/orn0050.swc none none
1 51 1 ../input/swc/rn0514/orn0051.swc none none
1 52 1 ../input/swc/rn0514/orn0052.swc none none
1 53 1 ../input/swc/rn0514/orn0053.swc none none
1 54 1 ../input/swc/rn0514/orn0054.swc none none
1 55 1 ../input/swc/rn0514/orn0055.swc none none
1 56 1 ../input/swc/rn0514/orn0056.swc none none
1 57 1 ../input/swc/rn0514/orn0057.swc none none
1 58 1 ../input/swc/rn0514/orn0058.swc none none
1 59 1 ../input/swc/rn0514/orn0059.swc none none
1 60 1 ../input/swc/rn0514/orn0060.swc none none
1 61 1 ../input/swc/rn0514/orn0061.swc none none
1 62 1 ../input/swc/rn0514/orn0062.swc none none
1 63 1 ../input/swc/rn0514/orn0063.swc none none
1 64 1 ../input/swc/rn0514/orn0064.swc none none
1 65 1 ../input/swc/rn0514/orn0065.swc none none
1 66 1 ../input/swc/rn0514/orn0066.swc none none
1 67 1 ../input/swc/rn0514/orn0067.swc none none
1 68 1 ../input/swc/rn0514/orn0068.swc none none
1 69 1 ../input/swc/rn0514/orn0069.swc none none
1 70 1 ../input/swc/rn0514/orn0070.swc none none
1 71 1 ../input/swc/rn0514/orn0071.swc none none
1 72 1 ../input/swc/rn0514/orn0072.swc none none
1 73 1 ../input/swc/rn0514/orn0073.swc none none
1 74 1 ../input/swc/rn0514/orn0074.swc none none
1 75 1 ../input/swc/rn0514/orn0075.swc none none
1 76 1 ../input/swc/rn0514/orn0076.swc none none
1 77 1 ../input/swc/rn0514/orn0077.swc none none
1 78 1 ../input/swc/rn0514/orn0078.swc none none
1 79 1 ../input/swc/rn0514/orn0079.swc none none
1 80 1 ../input/swc/rn0514/orn0080.swc none none
1 81 1 ../input/swc/rn0514/orn0081.swc none none
1 82 1 ../input/swc/rn0514/orn0082.swc none none
1 83 1 ../input/swc/rn0514/orn0083.swc none none
1 84 1 ../input/swc/rn0514/orn0084.swc none none
1 85 1 ../input/swc/rn0514/orn0085.swc none none
1 86 1 ../input/swc/rn0514/orn0086.swc none none
1 87 1 ../input/swc/rn0514/orn0087.swc none none
1 88 1 ../input/swc/rn0514/orn0088.swc none none
1 89 1 ../input/swc/rn0514/orn0089.swc none none
1 90 1 ../input/swc/rn0514/orn0090.swc none none
1 91 1 ../input/swc/rn0514/orn0091.swc none none
1 92 1 ../input/swc/rn0514/orn0092.swc none none
1 93 1 ../input/swc/rn0514/orn0093.swc none none
1 94 1 ../input/swc/rn0514/orn0094.swc none none
1 95 1 ../input/swc/rn0514/orn0095.swc none none
1 96 1 ../input/swc/rn0514/orn0096.swc none none
1 97 1 ../input/swc/rn0514/orn0097.swc none none
1 98 1 ../input/swc/rn0514/orn0098.swc none none
1 99 1 ../input/swc/rn0514/orn0099.swc none none
1 0 2 ../input/swc/rn0514/orn0000.swc none none
1 1 2 ../input/swc/rn0514/orn0001.swc none none
1 2 2 ../input/swc/rn0514/orn0002.swc none none
1 3 2 ../input/swc/rn0514/orn0003.swc none none
1 4 2 ../input/swc/rn0514/orn0004.swc none none
1 5 2 ../input/swc/rn0514/orn0005.swc none none
1 6 2 ../input/swc/rn0514/orn0006.swc none none
1 7 2 ../input/swc/rn0514/orn0007.swc none none
1 8 2 ../input/swc/rn0514/orn0008.swc none none
1 9 2 ../input/swc/rn0514/orn0009.swc none none
